date,project,risk_category,risk_exposure_level,risk_heat_map,active_risks_count,severity_score,probability_score,mitigation_status,time_to_closure_days,mitigation_progress_pct,control_effectiveness_pct,residual_risk_level,incident_response_hrs,escalated_count,compliance_adherence_pct,financial_impact_estimate,kri_indicator
2025-08-13 16:08:17.716116,LMS Modernization,Operational,1.1172472938706037,Critical,6,5,0.22344945877412076,Open,49,53.15819042366835,93.8543123227088,0.3351741881611811,13,0,89.68195730107772,138249,Resource Gap
2025-08-13 16:08:17.716116,Student Portal Upgrade,Financial,1.075901041953593,Medium,6,3,0.3586336806511977,Open,15,35.95176921225405,70.05897456618104,0.3227703125860779,9,2,88.21927654313038,83554,Quality Issue
2025-08-13 16:08:17.716116,Cybersecurity Enhancement,Financial,1.518304696394988,High,6,3,0.506101565464996,Resolved,34,1.534868124891442,74.24831039641694,0.4554914089184964,4,2,89.45894079158134,5258,Cost Overrun
2025-08-13 16:08:17.716116,Cloud Migration,Financial,1.3419088754330861,Low,3,2,0.6709544377165431,Open,12,29.905411054065244,79.56389298666647,0.4025726626299258,1,1,99.11441895009833,103898,Schedule Delay
2025-08-13 16:08:17.716116,Network Infrastructure,Financial,0.32368501641942715,Medium,6,1,0.32368501641942715,Open,3,99.20715504965113,79.91299278731964,0.09710550492582815,7,1,92.06528365028024,43419,Resource Gap
2025-08-13 16:08:17.716116,LMS Modernization,Financial,0.5709583628915135,High,5,1,0.5709583628915135,Open,4,36.49840681806409,94.27132938642683,0.17128750886745403,18,0,96.67493341952728,113532,Resource Gap
2025-08-13 16:08:17.716116,Student Portal Upgrade,Strategic,3.687933571216763,Critical,0,9,0.40977039680186256,Resolved,18,81.8764102551335,71.95452567630953,1.106380071365029,22,2,99.87633474256813,103235,Quality Issue
2025-08-13 16:08:17.716116,Cybersecurity Enhancement,Strategic,0.3545097753926568,Medium,7,1,0.3545097753926568,In Progress,32,20.439834366207975,72.44874974108438,0.10635293261779705,10,0,97.85113723610887,134147,Quality Issue
2025-08-13 16:08:17.716116,Cloud Migration,Strategic,3.9054961395845282,Medium,1,5,0.7810992279169057,In Progress,18,53.56878610797507,83.47836345141152,1.1716488418753583,4,2,89.95555709903223,22379,Schedule Delay
2025-08-13 16:08:17.716116,Network Infrastructure,Strategic,3.493120964801561,Low,7,9,0.3881245516446179,Open,13,83.67341825526609,62.55955839109112,1.0479362894404682,13,0,99.7997853216213,128085,Cost Overrun
2025-08-13 16:08:17.716116,LMS Modernization,Strategic,5.1807356209444,Critical,5,7,0.7401050887063428,Resolved,34,78.89715556101449,89.04311006553486,1.55422068628332,7,2,92.87888670619887,17671,Cost Overrun
2025-08-14 16:08:17.716116,Student Portal Upgrade,Security,2.309918033598086,Critical,6,7,0.32998829051401224,In Progress,40,90.88140432263141,74.38585402328874,0.6929754100794258,11,0,88.73854816793225,87863,Cost Overrun
2025-08-14 16:08:17.716116,Cybersecurity Enhancement,Security,0.7306061145433004,Low,3,1,0.7306061145433004,Resolved,31,0.6160508302674561,67.32458432493891,0.2191818343629901,4,2,85.98870470055881,146450,Quality Issue
2025-08-14 16:08:17.716116,Cloud Migration,Security,1.2387558238024046,Critical,6,6,0.20645930396706744,Open,6,47.81865753423794,65.08188205805148,0.37162674714072136,14,1,99.11032549488667,16797,Cost Overrun
2025-08-14 16:08:17.716116,Network Infrastructure,Security,0.8628029096521911,Medium,7,6,0.14380048494203185,Resolved,24,54.72501510479879,62.18383911350687,0.2588408728956573,6,1,94.86986032887127,92620,Schedule Delay
2025-08-14 16:08:17.716116,LMS Modernization,Security,4.550974553323537,Low,0,9,0.5056638392581708,Resolved,24,12.344000969309754,68.81215762795095,1.365292365997061,22,1,93.7478118335584,11885,Schedule Delay
2025-08-14 16:08:17.716116,Student Portal Upgrade,Compliance,4.498796859515759,High,4,6,0.7497994765859598,Resolved,44,26.52579301508462,84.16329631202326,1.3496390578547275,17,1,95.11488586646577,133446,Cost Overrun
2025-08-14 16:08:17.716116,Cybersecurity Enhancement,Compliance,4.64244054981339,Medium,1,6,0.773740091635565,Open,38,78.97532688317808,63.71288267382535,1.392732164944017,23,1,92.73823177494506,85625,Resource Gap
2025-08-14 16:08:17.716116,Cloud Migration,Compliance,1.8848841351297294,High,0,3,0.6282947117099098,In Progress,37,73.67291487334057,64.86052797705767,0.5654652405389188,17,0,95.89115897558145,149661,Cost Overrun
2025-08-14 16:08:17.716116,Network Infrastructure,Compliance,1.0492101667154436,Medium,5,5,0.20984203334308874,Resolved,5,85.09597787958324,85.00589754238484,0.31476305001463306,10,0,85.2917115621718,105800,Schedule Delay
2025-08-14 16:08:17.716116,LMS Modernization,Compliance,2.7369286310110317,Medium,6,4,0.6842321577527579,Resolved,24,62.82113667005017,86.31881789902685,0.8210785893033095,9,1,94.49012048628208,139479,Schedule Delay
2025-08-14 16:08:17.716116,Student Portal Upgrade,Operational,1.0863475986199636,Critical,3,6,0.18105793310332727,Resolved,8,49.3516136321927,83.60272536526645,0.32590427958598905,8,1,88.91409404010857,63389,Cost Overrun
2025-08-14 16:08:17.716116,Cybersecurity Enhancement,Operational,2.055545748703217,High,5,5,0.4111091497406434,In Progress,44,21.375310729948318,92.51327344121799,0.6166637246109651,19,2,85.04554028688182,103248,Cost Overrun
2025-08-14 16:08:17.716116,Cloud Migration,Operational,3.6153302108815906,Low,4,7,0.5164757444116558,Open,37,78.41967786883814,61.21188820124436,1.084599063264477,14,0,97.58417219155737,102304,Quality Issue
2025-08-14 16:08:17.716116,Network Infrastructure,Operational,3.2977016750600985,High,5,6,0.5496169458433497,Resolved,16,51.71773814385163,88.27815318569324,0.9893105025180295,23,1,92.47000359756618,119708,Cost Overrun
2025-08-14 16:08:17.716116,LMS Modernization,Operational,3.8556330356910484,High,5,6,0.6426055059485081,Resolved,24,64.03802828140961,85.33044743427013,1.1566899107073145,18,2,92.60919646823844,149529,Cost Overrun
2025-08-14 16:08:17.716116,Student Portal Upgrade,Financial,5.368339278676737,Critical,7,9,0.596482142075193,In Progress,1,46.28567782154739,91.82279649864513,1.610501783603021,13,2,89.05170710466902,70066,Quality Issue
2025-08-14 16:08:17.716116,Cybersecurity Enhancement,Financial,4.927054374274057,Critical,2,6,0.8211757290456762,Open,40,73.846340808164,85.98449928489077,1.4781163122822172,23,2,85.16875783521928,78907,Cost Overrun
2025-08-14 16:08:17.716116,Cloud Migration,Financial,2.46840008232659,High,0,3,0.8228000274421967,Resolved,40,73.07549040752342,60.84751819361755,0.740520024697977,19,1,86.93404427340145,63557,Quality Issue
2025-08-14 16:08:17.716116,Network Infrastructure,Financial,4.518520305745911,Critical,0,7,0.6455029008208444,In Progress,34,37.71075883381082,68.32778386024893,1.3555560917237732,7,0,95.1826860321869,142816,Schedule Delay
2025-08-14 16:08:17.716116,LMS Modernization,Financial,0.8005394375957388,High,6,7,0.11436277679939125,In Progress,40,70.045827642977,74.41123351539431,0.24016183127872162,17,2,99.08586488185497,27355,Resource Gap
2025-08-14 16:08:17.716116,Student Portal Upgrade,Strategic,1.1718347061479948,Low,4,4,0.2929586765369987,Open,41,18.358503108533387,70.9058460506423,0.35155041184439845,6,2,87.0171429411792,80459,Resource Gap
2025-08-14 16:08:17.716116,Cybersecurity Enhancement,Strategic,1.435074579618607,High,2,9,0.15945273106873412,In Progress,17,88.85831168907382,71.76148969088408,0.4305223738855821,8,2,90.89975216678057,121704,Resource Gap
2025-08-14 16:08:17.716116,Cloud Migration,Strategic,0.6349004434641703,High,2,3,0.2116334811547234,In Progress,38,40.78308843333858,75.60861314469331,0.1904701330392511,21,2,89.8140517763632,102084,Schedule Delay
2025-08-14 16:08:17.716116,Network Infrastructure,Strategic,2.250297873771316,Critical,5,5,0.45005957475426317,Open,38,76.02111269228912,84.9904040146857,0.6750893621313948,17,2,86.97408324202524,70263,Quality Issue
2025-08-14 16:08:17.716116,LMS Modernization,Strategic,1.9361464076527684,High,2,5,0.3872292815305537,Open,30,35.55953940810313,60.29384222294496,0.5808439222958305,4,2,99.99598126443509,110044,Quality Issue
2025-08-15 16:08:17.716116,Student Portal Upgrade,Security,4.857050423926448,Low,4,6,0.8095084039877413,Resolved,32,25.486101140252448,94.73326470009286,1.4571151271779343,9,0,86.52165245562676,47077,Schedule Delay
2025-08-15 16:08:17.716116,Cybersecurity Enhancement,Security,1.443005781426654,Medium,0,3,0.481001927142218,In Progress,40,33.46879525363963,83.01794631565531,0.4329017344279962,15,2,88.8898713848873,108938,Quality Issue
2025-08-15 16:08:17.716116,Cloud Migration,Security,1.579175673263775,Medium,3,7,0.22559652475196784,In Progress,7,54.849899695017044,90.79552597082824,0.47375270197913244,9,2,98.31972174142768,87224,Quality Issue
2025-08-15 16:08:17.716116,Network Infrastructure,Security,5.534774759823642,Medium,7,8,0.6918468449779552,Resolved,46,32.36371752402392,87.66791177819533,1.6604324279470926,2,2,96.13871835057446,114889,Quality Issue
2025-08-15 16:08:17.716116,LMS Modernization,Security,4.307313231368784,High,7,6,0.7178855385614641,In Progress,21,2.885636651348067,77.93575135917115,1.2921939694106352,14,1,85.13240572692254,26863,Quality Issue
2025-08-15 16:08:17.716116,Student Portal Upgrade,Compliance,3.6352742433304335,Low,5,5,0.7270548486660867,In Progress,10,52.47397262401822,61.72517347283556,1.09058227299913,17,1,86.75830882291872,58705,Cost Overrun
2025-08-15 16:08:17.716116,Cybersecurity Enhancement,Compliance,4.241075364381727,Low,7,5,0.8482150728763453,Resolved,42,32.15299025140412,72.29944243954884,1.2723226093145181,11,1,91.95523403838877,127850,Schedule Delay
2025-08-15 16:08:17.716116,Cloud Migration,Compliance,7.457009734269928,High,4,9,0.8285566371411031,Open,8,8.152609187205451,60.33520536455428,2.2371029202809782,8,0,89.58057385501962,84805,Cost Overrun
2025-08-15 16:08:17.716116,Network Infrastructure,Compliance,0.8732355123836301,Medium,7,1,0.8732355123836301,In Progress,44,78.43435171415962,74.30294758766678,0.261970653715089,1,0,95.60153309500907,55605,Quality Issue
2025-08-15 16:08:17.716116,LMS Modernization,Compliance,3.107240743170864,Medium,6,9,0.3452489714634293,Resolved,48,85.33246161278912,70.21586569827444,0.9321722229512591,17,2,97.34693516853145,90869,Resource Gap
2025-08-15 16:08:17.716116,Student Portal Upgrade,Operational,2.5479825028372,Critical,2,5,0.50959650056744,Open,6,26.06683956676079,76.3495549967219,0.76439475085116,5,2,87.3738933971548,61644,Cost Overrun
2025-08-15 16:08:17.716116,Cybersecurity Enhancement,Operational,4.887815582635811,High,4,7,0.698259368947973,Open,12,25.73979790803852,82.33505989302608,1.4663446747907434,6,0,99.46747787295911,29524,Resource Gap
2025-08-15 16:08:17.716116,Cloud Migration,Operational,2.6406720479687125,Low,0,4,0.6601680119921781,Resolved,18,61.54554518720216,85.02925873806291,0.7922016143906138,1,0,87.0146844966878,69273,Cost Overrun
2025-08-15 16:08:17.716116,Network Infrastructure,Operational,4.536277391878388,High,5,6,0.7560462319797313,Resolved,38,66.13737363753611,70.19370013445202,1.3608832175635162,9,2,94.37977706224078,48887,Resource Gap
2025-08-15 16:08:17.716116,LMS Modernization,Operational,0.9608939810002184,Critical,6,2,0.4804469905001092,Open,21,32.03512748736276,66.12887692528501,0.2882681943000655,19,2,99.57029012629083,56594,Schedule Delay
2025-08-15 16:08:17.716116,Student Portal Upgrade,Financial,0.7422294775658178,Critical,5,2,0.3711147387829089,In Progress,43,88.58953940345648,82.90509921513842,0.22266884326974534,17,1,97.0006048506686,114932,Quality Issue
2025-08-15 16:08:17.716116,Cybersecurity Enhancement,Financial,6.053151351719332,Critical,2,8,0.7566439189649165,In Progress,13,58.20309197786347,92.02306200966288,1.8159454055157993,1,2,92.60181437162619,62026,Cost Overrun
2025-08-15 16:08:17.716116,Cloud Migration,Financial,1.5105547915931283,Critical,1,3,0.5035182638643761,Resolved,23,88.5183869316744,82.14396543529894,0.4531664374779385,7,2,86.79616503716788,85197,Quality Issue
2025-08-15 16:08:17.716116,Network Infrastructure,Financial,0.8396716192331866,Medium,2,4,0.20991790480829664,Resolved,48,97.6359099631306,64.1237998416977,0.25190148576995597,9,1,93.57496419953769,34340,Schedule Delay
2025-08-15 16:08:17.716116,LMS Modernization,Financial,1.0979261315341782,Low,0,2,0.5489630657670891,Resolved,38,45.102561119303864,60.703180189050364,0.32937783946025345,2,0,99.65289471719433,125190,Resource Gap
2025-08-15 16:08:17.716116,Student Portal Upgrade,Strategic,2.789967075630521,Critical,4,4,0.6974917689076302,In Progress,15,20.06111435751532,86.59041426764142,0.8369901226891562,10,1,93.20338200785726,76240,Resource Gap
2025-08-15 16:08:17.716116,Cybersecurity Enhancement,Strategic,1.351402519225826,Medium,7,2,0.675701259612913,Resolved,4,15.915424608017691,65.4447187599075,0.40542075576774783,21,2,85.75355348886642,64655,Schedule Delay
2025-08-15 16:08:17.716116,Cloud Migration,Strategic,0.9552187906768325,Critical,3,8,0.11940234883460406,Resolved,30,16.92302309001269,61.541691765689244,0.28656563720304973,13,0,95.18654142754862,130936,Quality Issue
2025-08-15 16:08:17.716116,Network Infrastructure,Strategic,0.6513887709796,Low,2,3,0.21712959032653334,Resolved,8,10.082533605373134,66.06212259737745,0.19541663129388,5,0,96.23907228513598,66182,Resource Gap
2025-08-15 16:08:17.716116,LMS Modernization,Strategic,3.8538094408984964,High,3,8,0.48172618011231205,Open,33,18.28020802892808,64.35432220492599,1.1561428322695488,5,0,97.14195478424551,95441,Schedule Delay
2025-08-16 16:08:17.716116,Student Portal Upgrade,Security,0.9542725476463914,Medium,1,3,0.31809084921546377,Resolved,24,16.93636215936648,72.60386560341806,0.2862817642939174,9,2,89.8692541284577,126000,Cost Overrun
2025-08-16 16:08:17.716116,Cybersecurity Enhancement,Security,0.6805757147572815,Low,3,2,0.34028785737864076,In Progress,26,52.34983842885422,64.28097194293107,0.20417271442718446,6,2,93.73963819879279,148999,Schedule Delay
2025-08-16 16:08:17.716116,Cloud Migration,Security,0.9982128888915678,Medium,3,2,0.4991064444457839,Open,18,46.49246471158478,60.30831525877307,0.2994638666674703,19,0,88.50057447195502,127393,Schedule Delay
2025-08-16 16:08:17.716116,Network Infrastructure,Security,2.3409122793152166,Low,6,3,0.7803040931050722,In Progress,2,89.06168312668122,92.94691229316098,0.702273683794565,13,2,90.31856570889188,67903,Quality Issue
2025-08-16 16:08:17.716116,LMS Modernization,Security,2.379035104809246,Low,6,4,0.5947587762023115,In Progress,44,9.584538668483178,87.89125376471,0.7137105314427739,17,0,86.71843065094072,110332,Quality Issue
2025-08-16 16:08:17.716116,Student Portal Upgrade,Compliance,3.193895449749584,Low,6,7,0.4562707785356549,Resolved,47,39.87273247186035,76.73156080914669,0.9581686349248753,13,1,94.47693431207159,133308,Schedule Delay
2025-08-16 16:08:17.716116,Cybersecurity Enhancement,Compliance,2.3143813467481085,Medium,4,5,0.46287626934962167,In Progress,46,77.31789782586551,91.8448883689351,0.6943144040244326,15,1,88.82100842389099,114591,Cost Overrun
2025-08-16 16:08:17.716116,Cloud Migration,Compliance,3.2305790579615037,Medium,0,7,0.4615112939945005,Open,7,62.97491626810633,75.57659521757236,0.969173717388451,18,1,91.17908420818125,16391,Cost Overrun
2025-08-16 16:08:17.716116,Network Infrastructure,Compliance,2.0166881954195057,Medium,7,6,0.33611469923658427,In Progress,4,61.70804555879711,60.79128995572071,0.6050064586258517,1,2,89.9112993929419,43708,Cost Overrun
2025-08-16 16:08:17.716116,LMS Modernization,Compliance,1.3324626510558453,Low,1,2,0.6662313255279226,Resolved,43,72.08234895666004,78.90029232558523,0.39973879531675355,8,2,92.60740886388731,46108,Resource Gap
2025-08-16 16:08:17.716116,Student Portal Upgrade,Operational,1.1915398251123364,Critical,1,8,0.14894247813904204,Resolved,27,34.6077289579847,90.38264700174057,0.3574619475337009,1,0,99.14900783255985,53843,Quality Issue
2025-08-16 16:08:17.716116,Cybersecurity Enhancement,Operational,2.328448074263478,High,2,3,0.776149358087826,In Progress,27,67.89000592239617,79.76550868493419,0.6985344222790434,21,1,85.93986979456916,54689,Quality Issue
2025-08-16 16:08:17.716116,Cloud Migration,Operational,1.7620411096521569,High,2,3,0.587347036550719,Open,38,6.8261399525264,92.58462458733923,0.528612332895647,21,1,94.83740850890264,122031,Schedule Delay
2025-08-16 16:08:17.716116,Network Infrastructure,Operational,5.378428183341885,Low,7,6,0.8964046972236476,Resolved,10,87.1674775583567,77.68285926130483,1.6135284550025655,16,2,90.76790075539799,115750,Quality Issue
2025-08-16 16:08:17.716116,LMS Modernization,Operational,3.4022791674901387,Critical,7,9,0.3780310186100154,Resolved,16,60.616842664478355,70.90507850857563,1.0206837502470416,23,2,97.27970553401192,5740,Resource Gap
2025-08-16 16:08:17.716116,Student Portal Upgrade,Financial,1.6460243995031911,Critical,3,7,0.23514634278617016,Open,32,37.57691189525274,85.55063229687394,0.4938073198509573,11,0,98.76729495646995,80759,Schedule Delay
2025-08-16 16:08:17.716116,Cybersecurity Enhancement,Financial,0.5163681588345548,High,5,3,0.17212271961151826,In Progress,37,22.03109344617523,71.01548841385353,0.15491044765036643,21,2,89.37795859107764,78368,Schedule Delay
2025-08-16 16:08:17.716116,Cloud Migration,Financial,1.8387826829722802,Medium,3,4,0.45969567074307005,In Progress,42,29.33242292619662,64.90899399854794,0.551634804891684,22,0,88.85487345636714,9589,Schedule Delay
2025-08-16 16:08:17.716116,Network Infrastructure,Financial,1.2145337423322624,Critical,0,9,0.1349481935924736,In Progress,39,42.01103572545275,87.22101740724423,0.3643601226996787,1,0,94.65168281451616,85801,Resource Gap
2025-08-16 16:08:17.716116,LMS Modernization,Financial,0.6947647606938818,Low,0,2,0.3473823803469409,In Progress,32,41.50535557567442,82.81861707956567,0.20842942820816454,16,1,89.66885384330044,28393,Quality Issue
2025-08-16 16:08:17.716116,Student Portal Upgrade,Strategic,3.2711150692323034,High,0,6,0.5451858448720506,Open,12,5.103797408399602,86.59725988559526,0.981334520769691,6,1,90.33163880764295,95956,Resource Gap
2025-08-16 16:08:17.716116,Cybersecurity Enhancement,Strategic,5.016594559779211,Medium,6,8,0.6270743199724014,Open,30,18.625154340029237,91.30617442852602,1.5049783679337632,4,1,86.72542536499026,141293,Quality Issue
2025-08-16 16:08:17.716116,Cloud Migration,Strategic,1.2159051308605036,Low,2,5,0.24318102617210072,In Progress,12,33.60881962375212,91.25864168195999,0.36477153925815103,13,0,96.39844493231367,132766,Schedule Delay
2025-08-16 16:08:17.716116,Network Infrastructure,Strategic,3.2145873737650987,High,0,6,0.5357645622941831,In Progress,49,83.85013395438814,79.71457453432414,0.9643762121295296,1,1,86.90943121005641,62872,Resource Gap
2025-08-16 16:08:17.716116,LMS Modernization,Strategic,0.892750257807238,Medium,3,1,0.892750257807238,In Progress,34,21.877097259433732,88.8335767008536,0.2678250773421714,18,2,98.86135194895405,81305,Resource Gap
2025-08-17 16:08:17.716116,Student Portal Upgrade,Security,3.262719448729987,High,0,5,0.6525438897459974,Resolved,26,83.58608111858811,80.64275499457938,0.9788158346189961,20,1,93.20691070666908,93790,Cost Overrun
2025-08-17 16:08:17.716116,Cybersecurity Enhancement,Security,0.2351904852145019,High,2,2,0.11759524260725095,Open,18,23.05466802216518,81.00821694229667,0.07055714556435057,13,0,89.341262851306,137276,Cost Overrun
2025-08-17 16:08:17.716116,Cloud Migration,Security,6.786919395878248,Critical,6,8,0.848364924484781,Open,5,79.11886687763996,85.18891035789412,2.036075818763474,12,2,88.26023319356219,33014,Quality Issue
2025-08-17 16:08:17.716116,Network Infrastructure,Security,2.578678958094899,Low,1,3,0.8595596526982997,Open,26,48.55497010111197,71.1674264230505,0.7736036874284696,21,2,92.38299967179123,113180,Cost Overrun
2025-08-17 16:08:17.716116,LMS Modernization,Security,0.8941436939883552,Critical,2,1,0.8941436939883552,Resolved,32,4.7979661211655085,69.97703013381421,0.26824310819650654,5,1,98.82548850145926,32442,Cost Overrun
2025-08-17 16:08:17.716116,Student Portal Upgrade,Compliance,1.1403496562925743,Critical,6,7,0.16290709375608206,In Progress,32,71.99782734785423,72.42975492740764,0.3421048968877723,3,2,95.72805266327153,133996,Resource Gap
2025-08-17 16:08:17.716116,Cybersecurity Enhancement,Compliance,1.0102650111827849,Low,1,3,0.3367550037275949,Resolved,8,93.67015645071272,85.73055792717902,0.30307950335483547,1,1,87.44215581969793,6243,Schedule Delay
2025-08-17 16:08:17.716116,Cloud Migration,Compliance,3.4148348184065966,Critical,1,5,0.6829669636813194,In Progress,49,10.009951284725327,73.45613462388263,1.024450445521979,9,2,93.18050879004073,139886,Cost Overrun
2025-08-17 16:08:17.716116,Network Infrastructure,Compliance,0.8226785447109919,Medium,6,4,0.20566963617774797,In Progress,6,50.15949999579754,65.8525220544941,0.24680356341329757,9,2,93.90014250632746,34526,Cost Overrun
2025-08-17 16:08:17.716116,LMS Modernization,Compliance,2.1143488193790465,Critical,7,9,0.23492764659767185,In Progress,24,12.243530384848578,65.6906694523436,0.6343046458137139,14,1,91.6012534433857,140022,Quality Issue
2025-08-17 16:08:17.716116,Student Portal Upgrade,Operational,1.724425232683978,Critical,0,6,0.28740420544732964,In Progress,40,84.96673951524292,92.22671519050797,0.5173275698051933,13,1,89.28168523580754,46462,Schedule Delay
2025-08-17 16:08:17.716116,Cybersecurity Enhancement,Operational,0.6580193146902134,Critical,3,3,0.21933977156340445,Open,43,62.41815293460618,81.57913412023136,0.197405794407064,22,2,85.92770660801494,15217,Cost Overrun
2025-08-17 16:08:17.716116,Cloud Migration,Operational,0.513576373941503,High,0,1,0.513576373941503,Resolved,35,94.65073224704517,65.01796090933624,0.1540729121824509,10,2,86.79139403209555,89709,Quality Issue
2025-08-17 16:08:17.716116,Network Infrastructure,Operational,3.952276178576259,Low,4,7,0.5646108826537513,Resolved,31,30.997417153150096,73.1700161286743,1.1856828535728776,16,2,87.51630933798305,45711,Quality Issue
2025-08-17 16:08:17.716116,LMS Modernization,Operational,2.504611851245135,Critical,7,5,0.500922370249027,In Progress,14,44.838023990327805,82.34539026229399,0.7513835553735405,20,2,98.97105922564295,137673,Cost Overrun
2025-08-17 16:08:17.716116,Student Portal Upgrade,Financial,1.5263262948906073,Medium,0,2,0.7631631474453037,Open,3,9.221847567885455,93.00110786197415,0.45789788846718216,20,1,99.88938210228793,107023,Quality Issue
2025-08-17 16:08:17.716116,Cybersecurity Enhancement,Financial,3.311257186411555,Medium,6,7,0.4730367409159364,Open,24,41.907195811933875,63.627428297466956,0.9933771559234664,18,0,97.10639438044008,47256,Schedule Delay
2025-08-17 16:08:17.716116,Cloud Migration,Financial,0.5014658428529991,Medium,7,4,0.12536646071324978,In Progress,4,76.08824340311784,85.05783087094156,0.15043975285589972,8,1,85.88518998509575,82167,Schedule Delay
2025-08-17 16:08:17.716116,Network Infrastructure,Financial,1.2267642746090457,High,2,7,0.17525203922986368,In Progress,15,71.22943875664892,74.42722459200549,0.3680292823827137,14,1,96.49897141977206,118670,Schedule Delay
2025-08-17 16:08:17.716116,LMS Modernization,Financial,5.699773176210897,Low,3,7,0.814253310887271,Resolved,42,15.323197003322676,68.18074361329911,1.709931952863269,9,2,97.27747838825516,55337,Resource Gap
2025-08-17 16:08:17.716116,Student Portal Upgrade,Strategic,3.165771784325415,High,7,4,0.7914429460813538,Resolved,39,5.01787769163633,76.89087533977084,0.9497315352976246,15,0,96.8570239144011,88061,Resource Gap
2025-08-17 16:08:17.716116,Cybersecurity Enhancement,Strategic,3.04767802153004,Critical,0,5,0.609535604306008,Resolved,2,12.335361317907134,91.87709854480742,0.9143034064590119,7,0,91.86907155245282,111786,Quality Issue
2025-08-17 16:08:17.716116,Cloud Migration,Strategic,0.4070733122493712,Low,6,3,0.13569110408312374,Resolved,22,97.15981125220496,87.5090529803564,0.12212199367481136,2,1,95.70922585768653,22416,Cost Overrun
2025-08-17 16:08:17.716116,Network Infrastructure,Strategic,0.5831565041037204,Medium,3,1,0.5831565041037204,In Progress,8,70.5484112353277,80.61822281969249,0.17494695123111612,8,2,89.24702747360274,55956,Quality Issue
2025-08-17 16:08:17.716116,LMS Modernization,Strategic,6.437610473503382,Medium,5,8,0.8047013091879227,Open,4,29.459221921086876,94.53144998395081,1.9312831420510144,22,1,94.12770600761466,146183,Schedule Delay
2025-08-18 16:08:17.716116,Student Portal Upgrade,Security,0.2823139361219653,Medium,5,2,0.14115696806098266,In Progress,42,39.331126278906645,63.29789798747205,0.0846941808365896,10,1,90.45004646781274,105854,Quality Issue
2025-08-18 16:08:17.716116,Cybersecurity Enhancement,Security,5.925931504555194,Medium,5,9,0.658436833839466,Resolved,1,8.981894012728219,93.02112499979566,1.7777794513665583,17,0,95.21068180920071,44407,Quality Issue
2025-08-18 16:08:17.716116,Cloud Migration,Security,2.1694663741457902,High,4,9,0.24105181934953226,Resolved,31,31.084827092716015,80.14708143955826,0.650839912243737,19,1,90.73408892559964,11142,Cost Overrun
2025-08-18 16:08:17.716116,Network Infrastructure,Security,3.0847421384801885,Medium,6,6,0.5141236897466981,In Progress,42,78.49492188798577,62.51933260777544,0.9254226415440565,21,0,87.21817783791953,39612,Schedule Delay
2025-08-18 16:08:17.716116,LMS Modernization,Security,1.2270946236251536,High,0,2,0.6135473118125768,Resolved,4,33.55574000420013,73.58980807989914,0.3681283870875461,8,2,92.85187125797349,8696,Resource Gap
2025-08-18 16:08:17.716116,Student Portal Upgrade,Compliance,0.4590296174266401,Low,1,3,0.1530098724755467,In Progress,39,95.31328593075122,86.85098536807816,0.13770888522799202,9,1,99.67217235856904,70749,Schedule Delay
2025-08-18 16:08:17.716116,Cybersecurity Enhancement,Compliance,4.376229292258077,Low,7,8,0.5470286615322596,Open,48,98.42813302596888,62.08677830130774,1.312868787677423,16,1,88.03738397878492,102489,Quality Issue
2025-08-18 16:08:17.716116,Cloud Migration,Compliance,0.8606144594243194,High,2,1,0.8606144594243194,Resolved,20,22.199738780671673,74.88569031171541,0.2581843378272958,6,0,97.30814617164964,82505,Cost Overrun
2025-08-18 16:08:17.716116,Network Infrastructure,Compliance,0.3520047873974399,Medium,5,2,0.17600239369871995,Resolved,2,22.43798542804287,62.76192109347465,0.10560143621923197,16,2,92.46961882546968,58102,Quality Issue
2025-08-18 16:08:17.716116,LMS Modernization,Compliance,3.1591155877020327,High,6,8,0.3948894484627541,Resolved,18,60.087489209526126,67.00287491393296,0.9477346763106098,23,0,92.84380253461357,5785,Resource Gap
2025-08-18 16:08:17.716116,Student Portal Upgrade,Operational,2.8355087028750354,Low,3,4,0.7088771757187589,Open,38,29.330736282347992,63.13095348951058,0.8506526108625106,22,0,94.20578293665467,138485,Resource Gap
2025-08-18 16:08:17.716116,Cybersecurity Enhancement,Operational,2.0475655438256317,Medium,4,4,0.5118913859564079,Resolved,4,98.38102558617108,76.67593981288628,0.6142696631476895,2,2,95.3100044315251,43490,Cost Overrun
2025-08-18 16:08:17.716116,Cloud Migration,Operational,2.0001061899834545,Low,7,3,0.6667020633278182,Resolved,35,1.535278686051833,83.9375964071775,0.6000318569950364,6,1,89.84664238604888,106048,Quality Issue
2025-08-18 16:08:17.716116,Network Infrastructure,Operational,3.7221589523415712,Low,4,6,0.6203598253902619,Open,20,99.54244998135077,63.61375098246306,1.1166476857024714,1,0,98.38287557876593,27879,Resource Gap
2025-08-18 16:08:17.716116,LMS Modernization,Operational,0.6865137695169612,Low,1,1,0.6865137695169612,Resolved,45,78.95738346742,89.55863344419151,0.20595413085508835,13,2,86.17892153673994,107003,Schedule Delay
2025-08-18 16:08:17.716116,Student Portal Upgrade,Financial,0.23083326913724536,Medium,4,1,0.23083326913724536,In Progress,41,75.38704532567183,84.9874781864857,0.06924998074117361,1,2,87.68081553950732,86353,Cost Overrun
